"Filename","Path","Lifetime Authors","Lifetime Changes","Line Count","Coverage Percentage","Id",""
"text-parser.js","/home/marczinusd/dev/vue/src/compiler/parser/text-parser.js","2","12","41","100","40993e94-5f4c-41f1-8e45-6719aed77674",""
"bind.js","/home/marczinusd/dev/vue/src/compiler/directives/bind.js","1","4","13","100","736cccb6-e866-42de-be89-90f86ad017b3",""
"index.js","/home/marczinusd/dev/vue/src/compiler/directives/index.js","1","4","7","100","8febef85-ca4f-4a0e-975b-d532981ed4d2",""
"ref.js","/home/marczinusd/dev/vue/src/core/vdom/modules/ref.js","1","5","44","100","9642222b-1d9e-4549-8edd-7b7edfa6fe6f",""
"index.js","/home/marczinusd/dev/vue/src/platforms/web/server/directives/index.js","1","2","5","100","767a6342-874c-4fa5-b926-d6bc97164199",""
"dom-props.js","/home/marczinusd/dev/vue/src/platforms/web/server/modules/dom-props.js","1","2","31","100","b65f82ae-7b18-4dc7-a861-07eef71faf3a",""
"class.js","/home/marczinusd/dev/vue/src/platforms/web/server/modules/class.js","1","6","9","100","b8ea99e3-a08b-4774-88d1-19fe87d2fe16",""
"class.js","/home/marczinusd/dev/vue/src/platforms/web/compiler/modules/class.js","2","5","47","100","b680c73d-3bbc-4fd6-80c9-016af978c688",""
"index.js","/home/marczinusd/dev/vue/src/platforms/web/compiler/directives/index.js","1","2","9","100","8b747ee3-c033-4cd2-8dcf-e1b76789c34c",""
"text.js","/home/marczinusd/dev/vue/src/platforms/web/compiler/directives/text.js","1","6","9","100","cc824b2b-6748-49c9-8509-3f1ec1f8e032",""
"model.js","/home/marczinusd/dev/vue/src/platforms/web/compiler/directives/model.js","2","22","153","100","0d33b810-62c0-4950-aadb-f2561755518c",""
"html.js","/home/marczinusd/dev/vue/src/platforms/web/compiler/directives/html.js","2","7","9","100","62742016-c488-457b-a090-deaaee1a8031",""
"transition.js","/home/marczinusd/dev/vue/src/platforms/web/runtime/modules/transition.js","1","47","270","100","12691b9c-9277-4432-a259-8596b33bd2e8",""
"style.js","/home/marczinusd/dev/vue/src/platforms/web/runtime/modules/style.js","2","15","68","100","99c05e32-317d-483e-84aa-ed440845e17f",""
"attrs.js","/home/marczinusd/dev/vue/src/platforms/web/runtime/modules/attrs.js","2","11","73","100","0fc12bbc-7f92-481f-a10e-faa69b5a6495",""
"index.js","/home/marczinusd/dev/vue/src/platforms/web/runtime/modules/index.js","1","3","15","100","3c96f966-9572-4eb5-bb51-a6293807596d",""
"class.js","/home/marczinusd/dev/vue/src/platforms/web/runtime/modules/class.js","1","7","32","100","8d92eebe-7b5a-40f2-a94f-35bf1af5b51a",""
"events.js","/home/marczinusd/dev/vue/src/platforms/web/runtime/modules/events.js","1","6","24","100","e890f949-5c16-4025-afa2-c573a87bd36e",""
"dom-props.js","/home/marczinusd/dev/vue/src/platforms/web/runtime/modules/dom-props.js","2","5","49","100","f79d8e27-e173-4a61-9f94-83550053c0d6",""
"transition.js","/home/marczinusd/dev/vue/src/platforms/web/runtime/components/transition.js","1","30","162","100","62cc0fc4-e380-482b-87dd-dd46057fd02e",""
"transition-group.js","/home/marczinusd/dev/vue/src/platforms/web/runtime/components/transition-group.js","1","14","166","100","d75e6757-4cc0-4605-b582-009608456276",""
"index.js","/home/marczinusd/dev/vue/src/platforms/web/runtime/components/index.js","1","6","7","100","b280af0b-5fff-4f95-954c-c3d27dab3a31",""
"index.js","/home/marczinusd/dev/vue/src/platforms/web/runtime/directives/index.js","1","2","7","100","0817b1b6-20d3-41c7-8ebf-9ccdb1edd8fe",""
"model.js","/home/marczinusd/dev/vue/src/platforms/web/runtime/directives/model.js","4","19","135","100","7b81a8e6-8a1b-47f3-9006-94ac66841c9f",""
"show.js","/home/marczinusd/dev/vue/src/platforms/web/runtime/directives/show.js","2","19","42","100","6cbe5738-e3d5-48f6-9f53-460acaa0b78b",""
"style.js","/home/marczinusd/dev/vue/src/platforms/web/server/modules/style.js","1","10","25","100","963acc59-6f84-4301-bbe1-799e573a6c3c",""
"attrs.js","/home/marczinusd/dev/vue/src/platforms/web/server/modules/attrs.js","2","12","40","100","8245ff07-281a-42c2-9387-c864c0a34fdc",""
"index.js","/home/marczinusd/dev/vue/src/platforms/web/server/modules/index.js","1","4","11","100","f3105930-880b-4aa6-b600-b2cbd9b93a9a",""
"index.js","/home/marczinusd/dev/vue/src/compiler/codegen/index.js","2","72","246","100","4c857f62-d654-4e43-9483-83bba05357aa",""
"index.js","/home/marczinusd/dev/vue/src/platforms/web/compiler/modules/index.js","2","3","7","100","1950000d-e163-4c06-b407-bc7bb62c9cc9",""
"events.js","/home/marczinusd/dev/vue/src/compiler/codegen/events.js","1","14","80","100","40f69ab0-64ce-4787-93f1-ac523ed6b48f",""
"mixin.js","/home/marczinusd/dev/vue/src/core/global-api/mixin.js","1","7","9","100","3d9bc59e-2b65-4ae3-88e9-bbc2735dc9c5",""
"array.js","/home/marczinusd/dev/vue/src/core/observer/array.js","2","5","53","100","2c61a07e-f18b-470b-9e49-d050c6e3f088",""
"index.js","/home/marczinusd/dev/vue/src/core/observer/index.js","4","16","236","100","e588443a-7d49-4e54-9a32-eae28c22f1c3",""
"watcher.js","/home/marczinusd/dev/vue/src/core/observer/watcher.js","3","25","259","100","bf811054-933f-4f28-b498-75cf03c3414a",""
"helpers.js","/home/marczinusd/dev/vue/src/compiler/helpers.js","1","23","95","100","c2ed2181-524f-4d56-be82-aa70040ac768",""
"optimizer.js","/home/marczinusd/dev/vue/src/compiler/optimizer.js","2","12","80","100","5b4f7c1f-3f08-45cd-bc60-cf456bbb5784",""
"error-detector.js","/home/marczinusd/dev/vue/src/compiler/error-detector.js","1","7","76","100","bc94eaad-12e6-411a-88f3-15c19ed2c360",""
"index.js","/home/marczinusd/dev/vue/src/compiler/index.js","1","18","22","100","ac23bfaa-c57a-444e-a13d-ac33081050a2",""
"config.js","/home/marczinusd/dev/vue/src/core/config.js","1","25","115","100","b4dfb923-3df1-4a7e-97d6-990db036db70",""
"index.js","/home/marczinusd/dev/vue/src/core/index.js","1","31","13","100","57bc0759-697f-49f5-be7f-9e03c67c070f",""
"scheduler.js","/home/marczinusd/dev/vue/src/core/observer/scheduler.js","1","11","105","100","9dc10e9a-ea4e-4bf7-abc8-54112fbc4b8d",""
"util.js","/home/marczinusd/dev/vue/src/shared/util.js","3","29","220","100","88c4acef-2f5d-4e75-9c5d-0b04057d4dca",""
"create-renderer.js","/home/marczinusd/dev/vue/src/server/create-renderer.js","2","18","55","-1","c8d7eadd-8662-4ac8-9f94-f8bc343e2aec",""
"write.js","/home/marczinusd/dev/vue/src/server/write.js","1","3","32","-1","d24dfd5c-67fb-4055-a2b2-c92e3d5a52e0",""
"run-in-vm.js","/home/marczinusd/dev/vue/src/server/run-in-vm.js","1","4","36","-1","39f67e43-c96a-433d-b15c-bbe2ddc5df90",""
"render.js","/home/marczinusd/dev/vue/src/server/render.js","2","30","236","100","f225946b-edf2-418d-bdbf-4a88aacc1c63",""
"render-stream.js","/home/marczinusd/dev/vue/src/server/render-stream.js","3","13","93","-1","c79c28b8-8760-411e-9863-1ffff544bbe5",""
"create-bundle-renderer.js","/home/marczinusd/dev/vue/src/server/create-bundle-renderer.js","1","5","34","-1","05233d3d-4362-496c-b2cf-1b24bc272ca6",""
"web-server-renderer.js","/home/marczinusd/dev/vue/src/entries/web-server-renderer.js","1","10","24","-1","34df586d-c40e-4992-aab4-6ad3fa8d095d",""
"web-runtime.js","/home/marczinusd/dev/vue/src/entries/web-runtime.js","3","22","58","100","eb29fdef-a788-4586-bc8d-13bad1476f9c",""
"web-compiler.js","/home/marczinusd/dev/vue/src/entries/web-compiler.js","2","25","33","100","90d51a97-8737-4915-a134-8d294a75e529",""
"parser.js","/home/marczinusd/dev/vue/src/sfc/parser.js","1","3","99","100","defdf6da-0e12-442d-99b1-ab1cdd1d7308",""
"dep.js","/home/marczinusd/dev/vue/src/core/observer/dep.js","2","6","58","100","a51c75f5-0ea1-4fad-ac9f-5e656d4444a7",""
"create-component.js","/home/marczinusd/dev/vue/src/core/vdom/create-component.js","4","56","296","100","22e55fb8-1dd8-4cbe-981c-f38fe592fa3e",""
"vnode.js","/home/marczinusd/dev/vue/src/core/vdom/vnode.js","2","21","84","100","c512e85e-a4e8-4270-862a-a49f0f2fbd22",""
"assets.js","/home/marczinusd/dev/vue/src/core/global-api/assets.js","1","7","39","100","722d7cbe-1cf4-42c6-9cf3-231ea8cb83e1",""
"index.js","/home/marczinusd/dev/vue/src/core/global-api/index.js","1","8","40","100","0a590c67-54f7-4a2d-8a5a-8e8842e58281",""
"extend.js","/home/marczinusd/dev/vue/src/core/global-api/extend.js","3","10","68","100","cd410cbc-99b8-4676-904a-9cb51f5ccad2",""
"index.js","/home/marczinusd/dev/vue/src/core/components/index.js","1","2","5","100","a98d8bb5-f984-42bf-af11-3c06ffe4c750",""
"keep-alive.js","/home/marczinusd/dev/vue/src/core/components/keep-alive.js","1","12","35","100","6e209ad0-d738-4a82-b3fc-4a133e345287",""
"options.js","/home/marczinusd/dev/vue/src/core/util/options.js","2","18","350","100","74b04b06-bea0-4558-909b-49c9258d9c3b",""
"debug.js","/home/marczinusd/dev/vue/src/core/util/debug.js","3","9","36","100","cea8951d-0b91-435a-8f0a-643e2b7573fe",""
"lang.js","/home/marczinusd/dev/vue/src/core/util/lang.js","2","6","40","100","15e711c9-79bb-4638-b8f7-c23db50a3ff3",""
"props.js","/home/marczinusd/dev/vue/src/core/util/props.js","3","17","162","100","90caad5b-d504-4df5-a653-0a5fc361baf8",""
"index.js","/home/marczinusd/dev/vue/src/core/util/index.js","1","3","7","100","60c8362e-b2ad-4faa-ab32-4b6f00a0a5b7",""
"env.js","/home/marczinusd/dev/vue/src/core/util/env.js","3","19","123","100","d8688461-5d20-4cf3-a9ea-d0c2433551f9",""
"state.js","/home/marczinusd/dev/vue/src/core/instance/state.js","3","20","235","100","f99bff56-a571-4e02-85eb-734a817bcc91",""
"lifecycle.js","/home/marczinusd/dev/vue/src/core/instance/lifecycle.js","3","45","201","100","b9dd4a8a-ba6d-428b-9d84-728c974d0492",""
"render.js","/home/marczinusd/dev/vue/src/core/instance/render.js","2","67","253","100","796a7e4e-955c-4dbc-9933-fa77c932f230",""
"index.js","/home/marczinusd/dev/vue/src/core/instance/index.js","3","8","22","100","3d43d49c-4e24-4d45-8a54-ce2c454c4afa",""
"events.js","/home/marczinusd/dev/vue/src/core/instance/events.js","2","8","79","100","ee60ef2c-131b-46fa-85f2-3f337a6904e7",""
"init.js","/home/marczinusd/dev/vue/src/core/instance/init.js","3","12","80","100","19265308-3ee3-446a-bc45-73700fd93113",""
"proxy.js","/home/marczinusd/dev/vue/src/core/instance/proxy.js","1","8","44","-1","5a147aeb-e8d6-43c8-886f-08bb6d5ba0e3",""
"helpers.js","/home/marczinusd/dev/vue/src/core/vdom/helpers.js","2","34","145","100","0cadf200-f625-4ed4-ad91-a6c07adc77bd",""
"create-element.js","/home/marczinusd/dev/vue/src/core/vdom/create-element.js","3","28","67","100","0a3ccd90-7829-44d4-b4f9-11921be792a0",""
"patch.js","/home/marczinusd/dev/vue/src/core/vdom/patch.js","2","54","524","100","c26afab5-dbaa-48c4-91a7-045aabcba012",""
"use.js","/home/marczinusd/dev/vue/src/core/global-api/use.js","2","6","22","100","360a0044-72f1-4fc2-b72e-6b01a6a5d00a",""
"style.js","/home/marczinusd/dev/vue/src/platforms/web/compiler/modules/style.js","2","5","23","100","31e963d5-ffbf-46bf-b666-945bf1e93606",""
