"Filename","Path","Lifetime Authors","Lifetime Changes","Line Count","Coverage Percentage","Id",""
"second.js","/home/marczinusd/dev/moment/src/lib/units/second.js","1","3","24","-1","d4bc6fb9-1b6a-4014-84ff-89c6ff5c62eb",""
"month.js","/home/marczinusd/dev/moment/src/lib/units/month.js","2","4","129","-1","a3631687-7de7-464c-99d2-7b92d4e83330",""
"aliases.js","/home/marczinusd/dev/moment/src/lib/units/aliases.js","1","3","29","-1","4075ba58-ed0a-48fa-be2b-5cf444298c1c",""
"millisecond.js","/home/marczinusd/dev/moment/src/lib/units/millisecond.js","1","5","64","-1","197794d2-a856-41c9-8fdc-1dcbeb1df4ff",""
"duration.js","/home/marczinusd/dev/moment/src/lib/duration/duration.js","1","3","12","-1","1a4d5139-b453-4e68-8639-055ef418cbeb",""
"as.js","/home/marczinusd/dev/moment/src/lib/duration/as.js","1","5","55","-1","253d02d6-1326-45fb-ab96-704b1d404ffa",""
"iso-string.js","/home/marczinusd/dev/moment/src/lib/duration/iso-string.js","2","3","52","-1","5e40ab7b-529f-4642-b877-5e3133320da5",""
"pre-post-format.js","/home/marczinusd/dev/moment/src/lib/locale/pre-post-format.js","1","2","3","-1","140c4cdf-a0bf-4606-b8dc-fc905e9cd667",""
"formats.js","/home/marczinusd/dev/moment/src/lib/locale/formats.js","3","4","23","-1","f3eb8c4f-110e-41f4-8e20-75e1840354bd",""
"constructor.js","/home/marczinusd/dev/moment/src/lib/locale/constructor.js","1","3","2","-1","3d0586b0-5825-489d-8b25-9002aad58e94",""
"invalid.js","/home/marczinusd/dev/moment/src/lib/locale/invalid.js","1","2","5","-1","17139512-91d4-4c1e-9139-f2ccf578239e",""
"ordinal.js","/home/marczinusd/dev/moment/src/lib/locale/ordinal.js","1","2","7","-1","a9401162-39c5-48e7-bc0b-c76886d2df32",""
"relative.js","/home/marczinusd/dev/moment/src/lib/locale/relative.js","1","2","27","-1","35317ac2-326d-443b-975e-2283762a8229",""
"calendar.js","/home/marczinusd/dev/moment/src/lib/locale/calendar.js","1","2","13","-1","c5c7dd07-f138-4e35-950d-80e0dc44add1",""
"lists.js","/home/marczinusd/dev/moment/src/lib/locale/lists.js","1","3","48","-1","5759ce0f-d25b-48c3-9c57-0420099f6d8d",""
"units.js","/home/marczinusd/dev/moment/src/lib/units/units.js","1","3","20","-1","570b70e5-ff75-4f67-81ac-e22d30b3cbfd",""
"set.js","/home/marczinusd/dev/moment/src/lib/locale/set.js","1","3","14","-1","98275ba8-17b4-487e-b4aa-672582a183b2",""
"prototype.js","/home/marczinusd/dev/moment/src/lib/duration/prototype.js","1","3","48","-1","8d6fa631-51f3-4b66-8f98-174f44297bb7",""
"constructor.js","/home/marczinusd/dev/moment/src/lib/duration/constructor.js","1","3","41","-1","3ed8b572-7706-42ac-a754-d99785c66956",""
"add-subtract.js","/home/marczinusd/dev/moment/src/lib/duration/add-subtract.js","1","3","21","-1","cc0de636-ea00-4c99-ac9a-790e74d78439",""
"create.js","/home/marczinusd/dev/moment/src/lib/duration/create.js","1","4","113","-1","27e9f27d-2477-4785-bd90-26c6dad8580d",""
"humanize.js","/home/marczinusd/dev/moment/src/lib/duration/humanize.js","1","3","64","-1","95701c84-e6e9-41f7-a092-11de22a79bfd",""
"abs.js","/home/marczinusd/dev/moment/src/lib/duration/abs.js","1","2","18","-1","5bf019e3-c2f9-400f-b2ea-292d3f767d5f",""
"bubble.js","/home/marczinusd/dev/moment/src/lib/duration/bubble.js","1","5","61","-1","d6fa3f6d-bf9f-4245-86f1-c24472f12f71",""
"en.js","/home/marczinusd/dev/moment/src/lib/locale/en.js","1","3","15","-1","048e0596-a66a-4b02-9b9e-2f3128614e08",""
"offset.js","/home/marczinusd/dev/moment/src/lib/units/offset.js","3","6","213","-1","78ea40ea-474f-46e7-8f1d-14e415f996b3",""
"hour.js","/home/marczinusd/dev/moment/src/lib/units/hour.js","2","5","77","-1","c11ba970-a8aa-4cee-bc99-b550c9aa3631",""
"timezone.js","/home/marczinusd/dev/moment/src/lib/units/timezone.js","1","3","16","-1","66132b80-21f7-46ed-b525-d31c1aadee15",""
"get-set.js","/home/marczinusd/dev/moment/src/lib/moment/get-set.js","1","3","39","-1","a4b05ad5-3c4a-4614-9ce7-d51172d35256",""
"clone.js","/home/marczinusd/dev/moment/src/lib/moment/clone.js","1","3","5","-1","ad10c678-fac3-4dd8-b817-3aa878dd48ba",""
"diff.js","/home/marczinusd/dev/moment/src/lib/moment/diff.js","1","3","49","-1","e89e01b6-3b82-4f48-a405-0cc69e62f215",""
"valid.js","/home/marczinusd/dev/moment/src/lib/moment/valid.js","2","4","15","-1","e71c2f09-ad22-4c2d-bb53-63e2b56a7830",""
"token.js","/home/marczinusd/dev/moment/src/lib/parse/token.js","1","3","32","-1","e1424331-d37b-4ca6-a6d4-09f6571320cc",""
"regex.js","/home/marczinusd/dev/moment/src/lib/parse/regex.js","1","4","51","-1","bc9b7b67-818e-48b1-9135-7d0b3d1bf229",""
"is-date.js","/home/marczinusd/dev/moment/src/lib/utils/is-date.js","2","3","3","-1","cb89ab0e-49dc-45e2-8b8f-1afdb5363e17",""
"calendar.js","/home/marczinusd/dev/moment/src/lib/moment/calendar.js","2","4","17","-1","988be051-6617-4615-b166-e2d639b74ee5",""
"defaults.js","/home/marczinusd/dev/moment/src/lib/utils/defaults.js","1","2","10","-1","91d6dbc1-97bf-4c1f-90f0-5d8d114d8b4c",""
"extend.js","/home/marczinusd/dev/moment/src/lib/utils/extend.js","1","3","19","-1","246d1a0d-1e8c-4975-912a-f808f8095107",""
"zero-fill.js","/home/marczinusd/dev/moment/src/lib/utils/zero-fill.js","2","3","7","-1","c5cfc249-7add-410a-8224-774be85df858",""
"is-array.js","/home/marczinusd/dev/moment/src/lib/utils/is-array.js","1","2","3","-1","aca96915-0b7b-44bd-a766-a54092489bd3",""
"hooks.js","/home/marczinusd/dev/moment/src/lib/utils/hooks.js","1","2","13","-1","4e43eed6-9eb9-4450-91b0-0349de214464",""
"has-own-prop.js","/home/marczinusd/dev/moment/src/lib/utils/has-own-prop.js","1","2","3","-1","5bf86a5a-7406-42b9-8df3-7796b2de5ecd",""
"deprecate.js","/home/marczinusd/dev/moment/src/lib/utils/deprecate.js","2","5","32","-1","241da2aa-b34f-4f01-b47b-97bd65625326",""
"compare-arrays.js","/home/marczinusd/dev/moment/src/lib/utils/compare-arrays.js","1","3","16","-1","b7a188cb-ab31-43fe-b734-fa16a53af6c2",""
"map.js","/home/marczinusd/dev/moment/src/lib/utils/map.js","1","2","7","-1","d4161d54-8921-4307-b2c8-8f0c6b48d10f",""
"abs-ceil.js","/home/marczinusd/dev/moment/src/lib/utils/abs-ceil.js","1","2","7","-1","4caf1a92-250e-4a82-9365-c7f731983f35",""
"locale.js","/home/marczinusd/dev/moment/src/lib/locale/locale.js","1","3","35","-1","db85dbeb-dba9-4a2f-801c-e7defab20222",""
"min-max.js","/home/marczinusd/dev/moment/src/lib/moment/min-max.js","2","4","54","-1","3e1ff0fb-95de-4929-9242-7e0bd1609cd5",""
"to-type.js","/home/marczinusd/dev/moment/src/lib/moment/to-type.js","1","3","29","-1","eae37e71-aa73-4326-a7e4-7bcc191dabc1",""
"constants.js","/home/marczinusd/dev/moment/src/lib/units/constants.js","1","2","7","-1","0c27249d-87fe-4e1e-9394-5a372777f1be",""
"week.js","/home/marczinusd/dev/moment/src/lib/units/week.js","1","3","88","-1","93658f37-5db8-4aa2-a771-ca7f2a166d87",""
"week-year.js","/home/marczinusd/dev/moment/src/lib/units/week-year.js","1","3","78","-1","03f46d60-ccd3-4bbb-999b-5641dfd92e9c",""
"minute.js","/home/marczinusd/dev/moment/src/lib/units/minute.js","1","3","24","-1","003168eb-64f3-455d-9722-2825cdb9c2cf",""
"quarter.js","/home/marczinusd/dev/moment/src/lib/units/quarter.js","1","3","27","-1","5b3cdc77-904a-4ebc-8a54-89b6172fc472",""
"day-of-month.js","/home/marczinusd/dev/moment/src/lib/units/day-of-month.js","1","3","32","-1","36b13a4d-ccf5-499b-bfa8-634df244b839",""
"year.js","/home/marczinusd/dev/moment/src/lib/units/year.js","2","4","62","-1","1290d500-e596-4d00-8930-7c08dfe558fd",""
"day-of-week.js","/home/marczinusd/dev/moment/src/lib/units/day-of-week.js","3","6","134","-1","5483e0d8-ed7a-489f-94ae-c39e06539ebf",""
"from.js","/home/marczinusd/dev/moment/src/lib/moment/from.js","1","4","13","-1","c85e1d6b-4816-4293-9fe8-5073e1f8b0dd",""
"day-of-year.js","/home/marczinusd/dev/moment/src/lib/units/day-of-year.js","2","4","49","-1","94d8c2ec-114f-4fd1-93ea-72242b9994ac",""
"start-end-of.js","/home/marczinusd/dev/moment/src/lib/moment/start-end-of.js","1","4","52","-1","a4916067-16df-46ee-a43b-d853253f1f12",""
"prototype.js","/home/marczinusd/dev/moment/src/lib/moment/prototype.js","1","6","145","-1","9e4f8a52-a1fd-4c74-9cdf-0bee82af3c87",""
"locale.js","/home/marczinusd/dev/moment/src/lib/moment/locale.js","1","3","34","-1","bcf156a6-53b7-4007-940c-850d27e927b8",""
"to.js","/home/marczinusd/dev/moment/src/lib/moment/to.js","1","2","13","-1","e891ff36-d428-4276-9bc4-2539da74474b",""
"constructor.js","/home/marczinusd/dev/moment/src/lib/moment/constructor.js","2","6","73","-1","7af2e6ab-22ff-46d6-aea4-7b27515084f0",""
"compare.js","/home/marczinusd/dev/moment/src/lib/moment/compare.js","1","3","43","-1","112bb0f2-9ca0-4940-80f4-a824c4fdd35e",""
"format.js","/home/marczinusd/dev/moment/src/lib/moment/format.js","1","3","27","-1","ed30ffde-1f75-4f44-9a2c-00fd3eba8e10",""
"add-subtract.js","/home/marczinusd/dev/moment/src/lib/moment/add-subtract.js","1","4","46","-1","cd6d6153-cf50-4392-975b-a1ba2f676180",""
"timestamp.js","/home/marczinusd/dev/moment/src/lib/units/timestamp.js","1","3","20","-1","9a88f5ea-a658-4f61-b6f2-68592dc9357f",""
"abs-floor.js","/home/marczinusd/dev/moment/src/lib/utils/abs-floor.js","1","2","7","-1","9c6af979-124e-4cfc-9406-076336edd34c",""
"prototype.js","/home/marczinusd/dev/moment/src/lib/locale/prototype.js","1","3","70","-1","c61ef2d1-1769-4898-966d-d56aff2c6e31",""
"to-int.js","/home/marczinusd/dev/moment/src/lib/utils/to-int.js","2","3","12","-1","d8b8d2e8-3ad3-407b-ba6c-c1e55c9e89d1",""
