"Filename","Path","Lifetime Authors","Lifetime Changes","Line Count","Coverage Percentage","Id",""
"me.js","/home/marczinusd/dev/moment/src/locale/me.js","7","12","118","100","da8b84c7-7342-40f6-b74a-fddddefebbc3",""
"kn.js","/home/marczinusd/dev/moment/src/locale/kn.js","7","8","123","100","824302fc-fb7d-43f5-847d-d3c482e0edc5",""
"fil.js","/home/marczinusd/dev/moment/src/locale/fil.js","1","3","58","100","c9c3962a-d1f2-4748-86d9-e6ced9f94e1c",""
"gom-deva.js","/home/marczinusd/dev/moment/src/locale/gom-deva.js","1","3","124","100","729fa5f0-6e38-4ec3-a32c-2cb15734f6f8",""
"pl.js","/home/marczinusd/dev/moment/src/locale/pl.js","10","17","139","88.23529411764706","dbf38b7d-de27-42f0-8a4b-eb72a1603d04",""
"tg.js","/home/marczinusd/dev/moment/src/locale/tg.js","3","4","116","100","292bfecf-eccd-4fdc-826b-9ba54d14178d",""
"bm.js","/home/marczinusd/dev/moment/src/locale/bm.js","3","4","52","100","7b88face-0cb6-433d-b7f0-3e0e1dd9ef6f",""
"nl-be.js","/home/marczinusd/dev/moment/src/locale/nl-be.js","7","10","102","100","438aab51-0fda-47d0-b6e7-d7602f08385f",""
"sd.js","/home/marczinusd/dev/moment/src/locale/sd.js","3","5","81","100","820b3790-cf38-43a8-9447-cdb6339592f2",""
"en-nz.js","/home/marczinusd/dev/moment/src/locale/en-nz.js","5","11","68","100","7017c73d-ee82-4077-9517-f393a24d9f3b",""
"pt-br.js","/home/marczinusd/dev/moment/src/locale/pt-br.js","13","20","57","100","ea425f73-d4d7-4cd0-b90a-1373027be470",""
"da.js","/home/marczinusd/dev/moment/src/locale/da.js","6","10","53","100","972b55c1-55f2-4283-8a80-0729fd44a26f",""
"tzm.js","/home/marczinusd/dev/moment/src/locale/tzm.js","4","8","53","100","e75be653-3230-47a6-9869-8a8cbb62873a",""
"si.js","/home/marczinusd/dev/moment/src/locale/si.js","5","10","68","100","76a42001-4a6c-40f4-afea-2c0a77feda71",""
"fr-ca.js","/home/marczinusd/dev/moment/src/locale/fr-ca.js","6","14","69","100","c2c4f764-3f82-4afe-940d-ea4d86efc9c3",""
"ga.js","/home/marczinusd/dev/moment/src/locale/ga.js","4","7","95","100","212467e1-0908-410b-9a2d-9830713cf8ba",""
"ky.js","/home/marczinusd/dev/moment/src/locale/ky.js","6","8","84","100","c4a64f26-15c7-461e-a682-f7613f52a8c4",""
"mn.js","/home/marczinusd/dev/moment/src/locale/mn.js","2","3","99","90","9d6623f6-d3cd-4db7-b785-6575148896d4",""
"sr-cyrl.js","/home/marczinusd/dev/moment/src/locale/sr-cyrl.js","10","17","127","95.65217391304348","625a180f-cbe3-460a-b095-ca69bef9945b",""
"ko.js","/home/marczinusd/dev/moment/src/locale/ko.js","8","14","75","90.9090909090909","4f7c863e-87e7-4887-83da-e3de02144bc7",""
"tet.js","/home/marczinusd/dev/moment/src/locale/tet.js","5","8","68","100","8c2bd186-82a7-47d9-a30a-ce8ee98afaf4",""
"yo.js","/home/marczinusd/dev/moment/src/locale/yo.js","4","6","53","100","959144a4-1109-4f52-8d18-d39449053203",""
"ru.js","/home/marczinusd/dev/moment/src/locale/ru.js","12","23","206","90","fb419087-beed-435a-9ee4-95b8d94ed55a",""
"fr-ch.js","/home/marczinusd/dev/moment/src/locale/fr-ch.js","5","11","73","100","97c2e605-cef0-4d01-bfca-17f08408163c",""
"x-pseudo.js","/home/marczinusd/dev/moment/src/locale/x-pseudo.js","4","7","71","100","8c7abe61-b8aa-4d81-9250-d5cdf1f59347",""
"el.js","/home/marczinusd/dev/moment/src/locale/el.js","7","14","104","100","9f8a824a-8b51-45da-8dc4-180671bce7c2",""
"th.js","/home/marczinusd/dev/moment/src/locale/th.js","7","13","64","100","efa8d5bd-a42f-4f76-8e0d-776a85eebe48",""
"ro.js","/home/marczinusd/dev/moment/src/locale/ro.js","6","12","75","100","cf6bfd81-a45b-41b1-bda9-414ace81cabe",""
"ka.js","/home/marczinusd/dev/moment/src/locale/ka.js","8","14","92","83.33333333333333","00b216d2-0841-4347-8581-d71ebe63323d",""
"cy.js","/home/marczinusd/dev/moment/src/locale/cy.js","4","10","97","92.85714285714286","094c02bc-e89b-4f7a-a117-19cb849aeb04",""
"cs.js","/home/marczinusd/dev/moment/src/locale/cs.js","7","15","176","89.58333333333333","cada970d-6c00-49ce-a0b5-c74f76c9405c",""
"bn-bd.js","/home/marczinusd/dev/moment/src/locale/bn-bd.js","2","3","128","100","cd389767-2ebc-4777-b6b3-65e4a21c7cd1",""
"tlh.js","/home/marczinusd/dev/moment/src/locale/tlh.js","5","9","125","96.66666666666667","f8b43624-9dc5-4ca3-a65f-901ea3f4ff73",""
"es-mx.js","/home/marczinusd/dev/moment/src/locale/es-mx.js","2","3","106","100","5d8ff1db-3baa-4749-b460-5833632ba8ef",""
"uz.js","/home/marczinusd/dev/moment/src/locale/uz.js","4","8","51","100","3d770353-2741-4408-891b-05a9f471e6a5",""
"sl.js","/home/marczinusd/dev/moment/src/locale/sl.js","9","17","170","79.41176470588235","69bdde34-b7fd-4cb7-93d5-2c010f2efeb0",""
"en-ca.js","/home/marczinusd/dev/moment/src/locale/en-ca.js","6","13","64","100","0f492f68-2bb5-4748-93bc-b33c19c5331e",""
"ar-ma.js","/home/marczinusd/dev/moment/src/locale/ar-ma.js","5","11","55","100","e7979f1b-aaac-4fdd-a4f1-708494fe0257",""
"sq.js","/home/marczinusd/dev/moment/src/locale/sq.js","4","10","65","100","8695cda6-c08d-43fc-834e-6997d5933282",""
"sw.js","/home/marczinusd/dev/moment/src/locale/sw.js","5","9","54","100","cea949c0-20b1-4400-90a5-f476d19def6a",""
"he.js","/home/marczinusd/dev/moment/src/locale/he.js","4","8","94","100","6e1be7f5-50d3-4cc0-b5ae-956606429206",""
"ug-cn.js","/home/marczinusd/dev/moment/src/locale/ug-cn.js","4","5","110","100","98d2f8b0-dbb8-4b92-9100-54c6fa7d2c72",""
"eo.js","/home/marczinusd/dev/moment/src/locale/eo.js","7","12","68","100","86c0b3bd-7f20-408d-8ad9-e7d566878272",""
"sv.js","/home/marczinusd/dev/moment/src/locale/sv.js","6","11","68","100","f02c77b6-bd61-4210-866f-a6d2b1907974",""
"ar-kw.js","/home/marczinusd/dev/moment/src/locale/ar-kw.js","4","5","54","100","9b2bbfa9-51b9-43f8-9361-47b372fc6879",""
"bn.js","/home/marczinusd/dev/moment/src/locale/bn.js","9","15","118","100","bb2c65e0-cbd1-4458-a7d4-f07203efe469",""
"tzl.js","/home/marczinusd/dev/moment/src/locale/tzl.js","3","10","89","100","7a2e7de1-609a-4654-a603-c51e100835bb",""
"gu.js","/home/marczinusd/dev/moment/src/locale/gu.js","5","7","121","100","23183a56-9547-474c-adcb-6b234ef6f2f8",""
"de-ch.js","/home/marczinusd/dev/moment/src/locale/de-ch.js","6","10","78","100","c0956b0a-2000-4409-ac61-3884ef671328",""
"mr.js","/home/marczinusd/dev/moment/src/locale/mr.js","7","18","202","71.7948717948718","d414e169-336b-469b-b9e8-09a895ddce75",""
"lo.js","/home/marczinusd/dev/moment/src/locale/lo.js","4","7","65","100","053b708d-ca1d-4eb4-bf92-cc8bc28eb565",""
"tl-ph.js","/home/marczinusd/dev/moment/src/locale/tl-ph.js","5","11","57","100","e8d812f8-5fde-4d55-bede-dbc3d7665694",""
"lb.js","/home/marczinusd/dev/moment/src/locale/lb.js","4","12","135","86.84210526315789","d754ac41-5dff-481c-ab41-82c678310997",""
"vi.js","/home/marczinusd/dev/moment/src/locale/vi.js","8","15","79","100","1337f529-87c0-4402-bf59-c167c3aa0889",""
"en-sg.js","/home/marczinusd/dev/moment/src/locale/en-sg.js","2","3","68","100","a6f69afd-2432-44f4-ae4b-d0a83ebf1312",""
"km.js","/home/marczinusd/dev/moment/src/locale/km.js","6","11","102","100","d9b7ce70-59ab-40a9-80b3-d3d1765f32b5",""
"ms.js","/home/marczinusd/dev/moment/src/locale/ms.js","4","9","75","100","18ace7cc-29cd-421d-9389-ad3c0ba90fb3",""
"fr.js","/home/marczinusd/dev/moment/src/locale/fr.js","7","15","104","100","d9ac9934-4447-4f6d-86db-0b761b138554",""
"hu.js","/home/marczinusd/dev/moment/src/locale/hu.js","8","14","118","92.5925925925926","7c9b8bc7-5b3c-461c-841b-8ab47267af8e",""
"to-int.js","/home/marczinusd/dev/moment/src/lib/utils/to-int.js","2","3","12","-1","65b68302-d270-476d-9d2a-b20cfe2528b4",""
