"Filename","Path","Lifetime Authors","Lifetime Changes","Line Count","Coverage Percentage","Id",""
"text.js","/home/marczinusd/dev/vue/src/platforms/web/compiler/directives/text.js","2","7","9","100","7fbe010a-2a69-48d4-97a7-ebe8a0da3de6",""
"index.js","/home/marczinusd/dev/vue/src/platforms/web/compiler/directives/index.js","1","2","9","100","555652e7-d78f-4780-a847-7990b64b7849",""
"model.js","/home/marczinusd/dev/vue/src/platforms/web/compiler/modules/model.js","5","9","94","100","ddef69e5-8566-492d-8a09-cdd9e0a997d5",""
"class.js","/home/marczinusd/dev/vue/src/platforms/web/compiler/modules/class.js","4","8","49","100","2d857f6a-b8cc-4e18-87be-1e6854e95fd4",""
"index.js","/home/marczinusd/dev/vue/src/platforms/web/compiler/modules/index.js","2","4","9","100","c3f3e40d-7b49-4d60-963a-5b020138e7d1",""
"style.js","/home/marczinusd/dev/vue/src/platforms/web/compiler/modules/style.js","4","11","52","100","5b764a95-6279-4dc0-abf1-d21322131999",""
"index.js","/home/marczinusd/dev/vue/src/platforms/weex/runtime/directives/index.js","1","2","2","100","00e9a3a4-f0bf-421b-a3ee-34e1da7a025c",""
"index.js","/home/marczinusd/dev/vue/src/platforms/weex/runtime/components/index.js","2","4","9","100","6882a33d-2b31-41c2-a433-a69031f95c4a",""
"transition-group.js","/home/marczinusd/dev/vue/src/platforms/weex/runtime/components/transition-group.js","1","4","148","98.79518072289157","f1a46075-6f3b-42b9-bfa9-32fd4e9c9142",""
"transition.js","/home/marczinusd/dev/vue/src/platforms/weex/runtime/components/transition.js","1","3","9","100","876999c6-911c-4c1e-8fcb-e106e32c9734",""
"index.js","/home/marczinusd/dev/vue/src/core/vdom/modules/index.js","1","3","7","100","47db5ddb-77fa-4bd4-9b97-bfcd0e08d56e",""
"directives.js","/home/marczinusd/dev/vue/src/core/vdom/modules/directives.js","2","25","120","100","2bfabeac-aff6-471d-9eb6-f618f76a434a",""
"is-async-placeholder.js","/home/marczinusd/dev/vue/src/core/vdom/helpers/is-async-placeholder.js","1","2","5","100","8116fc50-66d0-4d6d-ab5c-c03506256558",""
"normalize-children.js","/home/marczinusd/dev/vue/src/core/vdom/helpers/normalize-children.js","6","22","89","100","13780a1a-3574-4b79-99a2-7e9ad6e2bfbc",""
"modules.js","/home/marczinusd/dev/vue/src/server/optimizing-compiler/modules.js","4","9","124","3.4482758620689653","a1496cef-2fed-42e4-ba13-1e6e774eec9d",""
"index.js","/home/marczinusd/dev/vue/src/server/optimizing-compiler/index.js","1","4","20","100","62084911-f666-4bde-95a1-f17800616938",""
"runtime-helpers.js","/home/marczinusd/dev/vue/src/server/optimizing-compiler/runtime-helpers.js","1","14","150","-1","250ddc22-f554-4115-826f-55f856a050f0",""
"codegen.js","/home/marczinusd/dev/vue/src/server/optimizing-compiler/codegen.js","2","26","264","48.45360824742268","7240747e-a775-4c65-bc05-8ed112ad26ad",""
"optimizer.js","/home/marczinusd/dev/vue/src/server/optimizing-compiler/optimizer.js","2","13","141","100","85926960-2932-4cf3-8607-9290d19f6dda",""
